embedding_x,embedding_y,embedding_z
-4.6881824,-5.2193713,0.7987471
4.1179767,14.054291,3.4589787
0.6330749,-3.9633057,4.19333
-0.99214196,-6.77184,-0.03268734
-5.7981744,7.3792744,6.719603
2.1495543,12.455104,-2.6007395
7.1087627,19.802912,-2.9485095
2.1662538,12.470234,-2.5832894
3.0072894,15.130404,3.8428721
3.0882363,13.110805,-0.38961965
12.019708,10.822929,-2.31388
8.366172,0.71229523,-5.842179
-3.4486368,12.791661,8.903888
0.7754835,-3.950352,4.214428
-4.773532,8.330367,5.3078313
-5.2713137,5.981227,0.8205967
12.903147,10.49436,-2.5945954
13.088061,7.4326878,0.7980958
-1.5529839,10.0102415,8.455043
2.3501732,14.459557,7.7892275
10.003941,3.8211942,-8.02774
-0.20509292,9.344337,9.669306
8.634897,2.0676842,-7.6871824
4.646919,18.970644,5.0349536
6.807544,19.965937,-2.3644943
-1.1806784,11.141398,11.70943
0.2115207,-4.0106177,4.1779237
6.484931,19.678114,-3.9915383
-0.18933378,9.333021,9.695639
-5.457546,5.3109503,-1.6243174
-4.870925,6.673079,1.178735
-5.671194,5.4342103,-1.3454456
-3.7874253,-4.8030643,-0.26683092
13.810701,9.329488,-0.94223756
3.1569095,14.9242525,3.9732878
-0.9301008,-2.7924993,3.0826263
9.84945,3.7023525,-8.126943
3.858007,17.180109,6.3964696
11.678289,9.7011175,-1.4323381
-3.9013348,8.585536,7.4652033
-0.30356357,9.472038,9.582304
3.8453543,17.415445,5.0479507
-2.7676136,9.64516,7.8427634
11.151453,9.150419,-1.109831
-3.4201107,7.7119775,7.166867
11.993275,7.503088,0.5549674
1.7094898,-3.9740696,4.255244
11.995529,10.806721,-2.2938268
8.318761,0.71104836,-5.8610244
0.11515238,11.941288,10.760598
10.794317,1.8704787,15.521148
-4.1518083,12.955182,8.620297
10.878091,1.91357,15.458448
2.8039787,14.329703,0.35289678
6.9516144,14.654693,14.385262
2.8653493,13.162805,-1.5811604
-5.5825567,5.4264436,-1.5015801
-0.7662527,12.883797,11.897214
10.613348,9.78944,-1.0557487
-0.33008185,9.511635,9.555626
10.742969,1.337658,8.810589
3.1162405,13.109138,-0.047135178
3.112095,15.0166235,4.3210483
12.088052,10.9544525,-2.43088
3.6885965,17.213646,5.3071556
-3.3933508,9.0407915,7.7020817
-5.905587,4.956142,0.7866233
-5.7914124,7.3693786,6.739911
3.3200085,13.348012,0.9315444
4.5987554,19.356163,-1.6337819
1.3518059,12.237189,9.5676775
8.479411,0.4331746,-5.4400682
-4.8644648,6.6624227,1.2204522
8.46237,0.63661325,-5.678653
9.217552,2.8110373,-7.7632284
0.6919998,12.001382,10.199603
0.61184365,-1.9402626,6.152731
-2.4375365,9.501798,7.48763
8.553842,0.4243199,-5.4052644
-3.4885447,-5.3708944,-0.018517653
7.8984346,0.81904656,-6.369325
4.512834,19.209995,-1.7186503
10.624401,1.269042,9.030671
7.3269777,19.880743,-3.1197534
2.6764174,14.049882,0.80316496
5.8994207,19.506449,-2.6617002
0.843162,-0.9051049,7.5455074
3.058884,13.712588,0.8777357
0.62659395,-3.9652405,4.1974387
-5.7219176,5.0625854,-0.21227628
8.317693,0.8313952,-6.0210843
0.071944796,11.680063,12.141424
4.642662,18.974298,5.033169
6.2239733,15.277521,13.400485
-5.4394193,5.70479,0.7503422
-3.0028725,7.666039,8.026755
9.97277,3.8098106,-8.065787
-3.7767372,-4.8198786,-0.26710945
4.3223295,18.261475,5.3850913
-5.665707,5.1225176,-0.81207407
-4.487182,12.757727,8.604092
12.483627,7.962996,0.5113524
13.949886,8.154852,-0.13428299
0.1837345,11.969867,10.701365
-0.32512873,9.511116,9.559538
0.6465407,-1.4218091,6.678089
-6.743823,3.6715176,-0.088995226
10.235763,0.9350018,11.174485
-0.44956228,9.929802,9.439091
3.068868,15.498839,4.4909835
3.7058382,17.216053,5.262637
4.7306604,18.850914,-2.2253404
-4.181827,12.941486,8.666317
3.5122132,16.799578,5.7105103
0.7304218,12.15041,11.024502
3.1242287,14.610813,2.7693994
6.760662,19.94379,-2.3612633
6.8727865,14.730861,14.372225
13.213445,9.236681,-2.0583773
3.481665,16.773607,5.6653404
2.7772806,13.112452,-0.08267524
1.0012903,12.54889,10.724026
10.441929,0.99994135,9.489281
0.17143548,11.170268,9.4911
-3.5485325,9.1471,7.4982743
3.6249223,17.14888,5.3391933
3.5909495,14.99303,-2.4935431
10.557933,1.2758671,10.2414665
11.602192,2.682185,4.412814
-0.8180966,12.978088,11.969118
-4.868433,6.65347,1.3046297
-5.784824,7.8042955,9.589497
-5.823162,7.687697,9.72701
-5.8946514,7.794996,9.712885
-5.6046104,5.4472566,-1.4788549
-0.07830421,10.976779,9.326454
-6.1843157,4.204788,-0.033947155
7.1493177,19.868645,-1.6714047
7.0502706,19.825209,-2.8961174
10.750825,1.3730669,8.788117
10.92641,1.8925289,15.410531
0.5950902,-1.9480329,5.9358797
8.947551,2.3818846,-7.575546
7.8020115,0.61554,-6.145631
2.6720164,14.061203,0.8179899
13.949123,7.9822874,0.04853287
-2.1334004,-6.303248,-0.30983183
3.0118039,13.637641,0.6083903
-6.1603346,3.4925022,0.15994042
10.631975,1.318807,10.001354
10.031104,3.8197505,-7.999205
-5.252831,6.0090036,0.8338347
-0.9144999,-2.7897587,3.0771604
-1.8085309,-6.428633,-0.480504
2.7332587,13.085349,-0.08761899
10.81919,2.0263703,15.275675
4.6279078,18.95982,5.071401
12.117373,10.983909,-2.4611936
4.110916,14.055675,3.454233
-5.568759,5.4322147,0.57248116
2.7501044,13.0603485,-0.11872277
9.486201,2.4885232,-6.906419
3.3034666,13.592996,1.2467546
2.9747455,12.945414,-0.26912332
-1.1423966,11.261499,11.7256
7.288742,19.838295,-3.134718
-0.707894,-4.515734,4.005168
-1.7456663,-6.4994354,-0.59036195
-0.99525094,-6.7713275,-0.038026124
-2.679655,-6.377688,-0.38010523
13.9024935,9.014757,-2.6199088
13.03998,7.4764895,0.76798403
-4.9481487,8.069077,7.4714646
-3.4656882,8.946278,7.6919947
10.382484,10.01746,-1.0668483
0.39568824,-0.29968572,7.0751557
0.7092144,9.86325,9.897905
3.7555351,17.306053,5.190778
7.5434847,0.35318914,-5.9475307
9.466511,2.9668376,-7.574852
10.461058,1.2313174,10.440895
11.203766,8.927371,-0.8091916
9.737066,2.88268,-7.2221737
6.509843,19.50487,-2.633763
-0.08016278,13.284236,11.24843
-0.82340586,12.977569,11.97266
3.6978104,16.993927,6.0732875
-0.07927115,13.277918,11.24504
13.508619,10.150265,-2.5947256
6.717487,19.796528,-2.5567093
0.47828224,-1.587508,6.208568
13.843654,9.277657,-0.90032035
-2.7542922,7.4338717,7.889817
0.9125302,-1.3722767,7.249291
-2.4742608,9.460166,7.432657
-4.004478,12.7249365,8.522965
10.460825,1.0295467,9.427092
0.84991574,-1.9087758,6.7101154
10.93835,1.8989111,15.42192
0.6320928,-3.9629607,4.196877
-6.3553023,3.798525,0.05492593
9.507895,2.5358846,-6.9548254
3.9432411,17.550442,5.5868597
-5.2244945,7.863846,8.138888
-3.4974365,-5.362064,-0.032466058
-0.9073516,11.724175,11.719974
10.763705,0.51744145,8.854357
7.99205,0.43972507,-5.737368
-1.4278296,-6.553633,-0.351839
7.5970917,0.28113553,-5.8241653
5.9269614,15.616245,13.096121
-0.81517345,12.972861,11.962775
-3.7422051,-4.819694,-0.29744142
-5.8431916,4.9206576,-0.35981616
-3.5654256,-5.257438,-0.09626286
11.149369,8.63845,-0.3127018
-4.8622913,-5.018116,0.6711088
-0.7232998,-4.5303373,3.9978366
1.0004885,-2.1467881,6.8302655
12.561875,-2.12939,7.3262105
3.3738465,16.337152,5.317916
1.3796362,-6.137824,-1.9588236
8.511063,0.42040685,-5.411659
2.4192057,14.752435,2.0544224
5.8442116,19.508566,-2.841345
0.86615956,-1.3840966,7.2070866
13.952742,8.169296,-0.15131013
-4.430176,12.835982,8.581428
5.1728163,19.353006,-2.3464444
3.2922335,13.6107435,1.2706441
11.051677,9.358859,-1.2061282
-3.2865076,9.055252,7.776325
-4.0118103,-4.6920476,-0.12677278
1.3550481,12.561108,9.955765
-5.416928,5.728975,0.7237114
14.002666,7.776977,0.22532316
7.6997123,0.3897042,-5.836956
7.102635,19.852943,-2.901198
11.420629,3.2621598,3.597275
-0.57405925,-6.697599,-0.97209376
1.4876219,-3.9045157,4.1517806
-5.252905,7.887075,8.202175
3.938745,17.43651,6.0110016
-2.1221366,-6.2963586,-0.31416723
9.598527,3.0822585,-7.9809375
-0.77349997,-4.572726,4.0431476
-2.9406452,7.715771,8.117501
6.2664523,15.268358,13.5116005
7.9985604,0.20132056,-5.442047
8.343398,0.7739673,-5.927739
0.95644635,-2.0761957,6.798291
1.164357,-3.947,4.349749
3.1345122,15.074668,4.3830776
-2.709668,7.45167,7.9329166
12.780484,9.568958,-1.5559891
-3.5480614,7.9380727,7.364172
4.1366215,14.30143,3.8494978
4.6288977,18.964666,5.0562496
-2.9588141,7.674883,8.080449
-0.8452327,-6.7837677,-0.79765314
4.7502847,18.820875,-2.1955466
-4.0157957,12.775889,8.558925
12.039913,10.040251,-1.8213516
0.539146,-0.27156487,7.524478
11.50734,3.242775,3.7705638
-2.4558845,10.05551,7.81919
0.38081062,11.538465,11.422523
3.8204007,17.164259,6.287996
-3.5277767,-5.2811623,-0.06933535
12.989581,9.509017,-1.4992626
-4.029486,8.838941,6.9791493
4.6702933,18.985508,-2.38719
2.8184195,14.332403,0.3558077
12.510245,7.9353194,0.54774016
9.010189,2.4416826,-7.550433
6.788589,19.896221,-2.378326
0.76582175,-1.9620674,6.5085464
-1.1106507,-5.175986,2.783424
12.58567,-2.1567402,7.3051305
1.2928528,-3.9204977,4.402198
6.323807,14.4395485,13.107906
0.23924391,12.016111,10.652615
11.129615,9.187797,-1.1231319
12.861625,7.7893624,0.6164089
1.5047829,-3.911192,4.1644125
3.706715,17.221966,5.2559423
13.252795,9.136732,-1.9837917
11.072066,9.309689,-1.1706334
12.62626,7.7555027,0.77137977
13.900266,9.122782,-0.7773099
0.6992633,12.206587,10.940002
2.2227318,14.8710165,1.9575589
4.5760894,18.851646,4.9217
6.9861727,14.618013,14.349756
0.11003251,11.689053,12.195313
-5.783938,7.390078,6.733228
-5.6017165,4.991268,-0.63466126
4.591027,18.879236,5.0725245
4.493211,19.259142,-1.6941414
7.114843,19.764679,-3.0497906
-4.156075,12.926428,8.611858
12.473979,7.9722185,0.52319366
6.135754,14.721152,12.875213
13.841233,9.062784,-2.5678723
-4.228797,12.958397,8.675797
8.547604,1.9468944,-7.6528316
-5.5745716,5.4527397,0.67412996
-2.489254,9.433459,7.4163175
-6.1327357,4.326702,-0.050917458
0.8330587,-6.5553718,-1.7896674
-0.991221,11.720516,11.78008
0.639483,-1.2612215,6.785808
3.5392175,16.788557,5.94912
3.1357205,13.682579,0.9813405
-5.912891,4.9197483,0.72111446
0.71081036,9.888488,9.892188
0.07122599,11.600293,12.132164
13.9200115,9.006351,-2.6402907
-6.171882,3.4676085,0.15881439
13.207247,9.129614,-1.9999042
11.194399,8.921277,-0.7726754
6.7932553,19.858328,-2.510817
6.8508806,14.749813,14.369931
1.3766136,-6.137097,-1.9599658
-0.8107961,-6.6967173,-0.81637925
0.69095266,-1.5404291,6.6741085
4.562906,19.173697,-1.8011365
2.5102842,-4.1275954,4.0837655
-0.6986501,11.664325,11.55165
-0.96717054,11.337026,11.676996
11.877129,7.5393414,0.5356452
0.4921444,-0.05013255,7.6559086
14.070692,7.6964703,0.27497366
8.234582,0.6487158,-5.8516817
-5.188895,6.130004,1.1559174
3.5361063,17.006289,5.5351458
10.16067,1.0444824,11.430211
12.71996,9.601041,-1.5593554
8.054351,0.49126166,-5.766438
9.6953535,3.105987,-7.7074523
-5.9636106,4.8418646,0.8224314
6.5126314,19.704576,-3.9941013
2.8410196,13.353299,-1.9060665
12.152355,11.014112,-2.4978898
-4.4672155,12.761059,8.556858
-3.75282,8.547486,7.486223
6.06734,14.942252,12.903839
-0.9265266,-2.7934756,3.0834777
12.006102,10.812161,-2.301297
3.0509763,15.067109,4.4891896
6.143035,14.60169,12.950421
3.275059,13.614248,1.2616303
3.1860514,14.870032,3.678366
-3.9068525,-4.766642,-0.17577791
0.47712588,-1.2672505,6.4606223
10.627621,9.796609,-1.0793146
6.2878823,14.482047,13.040722
-5.7882314,7.379592,6.727797
11.379342,2.7279782,3.2577527
3.1992986,13.124931,0.13601069
8.23479,0.718973,-5.961406
13.931607,8.986072,-2.6466324
10.918105,1.9060398,15.435176
4.1472406,14.072103,3.4955335
10.6407995,1.3163391,9.986066
12.849162,9.549632,-1.5951008
0.693489,-1.5135206,6.701746
13.157489,9.231418,-2.056235
8.032052,0.2967258,-5.5426426
-3.3987722,9.0863905,7.655091
0.6424839,-1.8603383,6.286129
10.835174,2.0524077,15.250009
-0.9940611,-6.7721243,-0.03308634
6.246129,15.274062,13.445149
0.4645127,0.107280515,7.753235
0.8361637,-1.9983026,6.6490493
3.4551692,14.579003,3.402163
3.1060333,14.626886,2.7671785
2.2530873,14.837396,1.9533285
3.186386,15.690425,4.9525495
13.599487,9.200662,-2.3754423
2.976713,15.1004505,3.8095522
0.8248965,9.043232,10.098046
8.040707,0.4858578,-5.7709985
13.951866,8.148041,-0.1224844
7.8398404,0.63146764,-6.1403503
-5.8977413,4.9594545,0.77778125
3.1817534,13.121845,0.12215573
8.527039,0.42767388,-5.411987
0.71853566,-1.8876871,6.439108
3.1186569,14.173722,-2.2035067
13.079833,9.601528,-1.5699378
11.850394,7.5440807,0.5218253
3.1199813,15.340257,4.716931
8.403299,0.50837076,-5.5807304
2.9568875,12.928723,-0.68003637
2.8823283,13.639258,-2.1194494
3.9093766,17.511774,5.052909
-1.2550111,-6.619229,-0.37357998
1.2280986,-3.817312,4.0412226
6.315759,14.463902,13.104773
3.4108217,14.775847,-2.1980221
3.6476746,17.041983,5.801908
-0.7632534,-4.5713468,4.026783
-4.621799,8.415319,5.5557957
13.376775,9.494328,-1.4861077
6.3457327,14.437667,13.128322
9.951999,3.1741712,-7.372354
9.448843,2.4465625,-6.917647
3.2987857,13.615184,1.243979
8.247792,0.73602605,-5.975581
11.236274,9.026457,-0.97085494
13.199605,9.237741,-2.0552635
-5.7296524,7.4592314,6.7410793
-5.303105,5.913722,0.8099715
-5.8876805,4.8522606,-0.26833102
11.667789,9.542755,-1.3342118
0.7991923,-0.9720258,7.356545
4.650218,18.9532,-2.399371
8.756566,2.238037,-7.7417927
-0.2537805,-3.868825,4.2970605
3.6720374,14.344029,3.162488
0.50748533,-0.020322688,7.7344804
0.85957766,-0.90528363,7.583677
-5.6534486,5.15525,-0.88857615
-5.806028,7.6906543,9.717487
-5.4673085,5.3179827,-1.6147928
-0.82489777,12.9841385,11.96818
-0.68597186,12.897736,11.795679
-5.972899,7.797513,9.834806
-7.4331875,3.2806358,-0.41966313
0.5298546,0.17159808,7.896801
-7.4570885,3.264642,-0.43109038
-5.9036975,7.7512555,9.751442
-0.7890935,12.9822,11.943266
11.161227,9.131623,-1.1025416
-0.8641605,-6.721691,-0.8018184
3.5737762,17.086119,5.433833
10.872636,1.9628128,15.378862
-3.3983834,12.761664,8.939834
2.1841433,12.496595,-2.5305903
9.246345,2.8513587,-7.7375803
3.1101973,13.10479,-0.49186832
-2.2552743,10.03751,11.958989
-2.3382916,9.986346,7.8894577
4.13194,14.300948,3.8481228
-3.4325678,12.786137,8.917839
11.196361,8.97496,-0.83613884
-4.018868,12.741381,8.528914
8.502944,1.0329591,-6.118104
10.287894,3.9842257,-7.7616735
5.59127,19.069843,-2.4804645
-1.8456185,10.506365,11.690469
0.76272595,9.057992,10.072713
-4.482566,12.823098,8.567449
3.089523,13.640483,0.72717524
3.8847516,17.218473,6.42072
7.7635827,0.4006035,-5.822277
-5.3857737,7.675279,7.035633
2.548197,12.846317,-1.992002
-2.310124,9.686284,8.164258
13.526789,10.140511,-2.5874329
-1.6549762,10.7069235,11.720989
0.17539793,11.167553,9.488665
2.1796234,12.484314,-2.574895
2.1654787,12.470356,-2.588082
4.500154,19.263567,-1.6550174
3.9193656,15.405653,-2.8655834
13.8517475,9.267363,-0.89874935
3.9387746,15.427927,-2.8867369
4.1315513,14.29403,3.8422039
4.7214003,19.123648,5.1790304
3.9328313,15.423423,-2.881046
5.363482,19.249802,-2.5849361
9.877508,3.7302709,-8.127661
13.933499,8.987805,-2.6516392
13.062621,7.527526,0.7229085
-3.4844224,8.781958,6.862133
6.7443166,19.901215,-2.4271991
6.34341,19.5518,-3.5310657
14.079039,7.6909075,0.27743483
3.3003669,13.608137,1.2580336
-6.234626,3.6494944,0.0851738
2.873111,13.620762,-2.1241007
13.80679,6.4228497,1.003663
-5.028815,8.408099,4.9953465
0.2329212,12.033285,10.66382
6.983869,19.730867,-2.9456067
6.9851217,14.618807,14.36305
10.366756,10.033788,-1.0667692
-1.207851,-6.6508565,-0.2991666
-0.6921174,-4.489192,4.0620413
0.48668155,11.542006,11.243716
2.6200118,12.889165,-1.8454016
2.5289657,-4.1446214,4.096845
2.9954095,15.157039,3.8593793
5.907417,15.646685,13.084353
3.8755631,15.369989,-2.824203
1.1777152,-3.9451435,4.357651
3.1119366,13.133865,-0.3681946
9.113409,2.6725101,-7.88523
9.059799,2.6080332,-7.9289217
-2.7055569,7.4620094,7.9606915
6.0645576,14.876744,12.839217
6.0619097,15.002391,12.900656
3.1694682,14.928561,3.7160683
-2.572205,9.384648,7.3941417
0.47560698,-0.19788341,7.4431505
-4.452376,12.851947,8.597001
1.5001736,-3.7679071,4.0131288
9.32047,2.8607953,-7.606886
12.200054,11.090224,-2.5730243
2.812922,13.265799,-1.8388095
1.1263006,12.255271,9.944269
-2.1258895,-6.295251,-0.31123334
10.712151,1.3488095,8.864774
3.2887335,13.631342,1.2829567
6.416307,19.443655,-2.625124
3.5875003,17.116661,5.395494
8.549641,1.9358152,-7.6363835
-5.9976835,4.8205447,0.9224311
0.14480056,11.68878,12.261337
-0.21060778,-6.7688613,-1.0978558
-5.750395,5.2366195,0.77470636
3.3464527,14.9042,4.192479
2.872191,13.166026,-1.554843
-5.8740687,4.7813334,-0.094478205
7.0805154,19.851439,-2.8823645
-6.307567,3.986203,0.034254804
-0.5451423,-4.283619,4.148455
0.7192884,9.868914,9.907041
-4.578904,8.384382,5.6948905
6.764858,19.897741,-2.442751
4.5747294,18.831339,4.778634
0.08022529,11.601591,11.976167
-4.6156325,8.35113,5.6571407
2.1914473,14.886135,1.922478
-5.971315,7.804381,9.8412895
-5.840214,7.703471,9.742151
-4.8895025,6.6258264,1.2855074
-5.5087237,5.3653545,-1.5884758
-5.4825397,5.3326755,-1.6010427
-0.09524415,13.277013,11.275173
-4.9242344,6.652574,0.89900714
2.145346,12.455362,-2.5761244
11.972163,7.4843082,0.56601584
13.208981,6.7976093,0.9621225
-0.9340515,11.67037,11.731372
13.948309,8.134079,-0.10946776
-5.2152767,6.080656,1.095145
-5.6087394,5.4213533,0.69113433
0.96430194,8.953415,10.202135
6.8208027,14.781533,14.347284
-1.5086144,-6.622427,-0.7316445
-1.8566209,-6.400219,-0.46160874
6.0982456,15.467073,13.319099
-5.7783284,7.3763485,6.7388077
-0.09682157,10.959029,9.347562
8.9953575,2.4251525,-7.551715
5.687629,19.0846,-2.4821432
-3.8801692,8.38072,6.0529294
5.341616,19.18801,-2.6248798
-0.9308242,-2.7744837,3.0554526
-0.9521218,-4.920975,3.1268818
2.0724628,-3.86997,4.149021
6.4122567,15.119541,13.763067
0.11707489,13.067155,10.99308
7.1330824,19.889692,-1.6847233
3.1623712,14.906632,3.7372038
1.1704917,12.421669,10.15032
12.951433,9.524432,-1.5213605
3.2157402,14.829901,3.6186855
-3.7255452,8.542199,7.4971576
-6.3602605,3.9764798,-0.0045236023
3.8402588,14.3302,3.4646611
-5.9776797,4.8569765,0.89435273
5.347155,19.190474,-2.6172814
-5.699471,5.2867093,0.73345536
-3.8656569,9.057603,7.103792
0.2562996,0.52479887,7.2812157
-0.858759,-4.6455245,4.155694
2.33332,14.780865,1.9800643
-3.9386475,12.791282,8.608316
0.17270318,13.070445,10.922552
12.930848,10.466125,-2.5808852
-0.8747485,-6.8182373,-0.76528937
2.5740557,12.880914,-1.9691648
13.877948,9.254127,-0.8585851
-3.4428945,8.770285,6.8515754
0.015541468,-6.590806,-1.2782762
-0.6939905,-4.5029445,3.9798474
1.4004045,-6.1180325,-1.9767945
2.5262573,-4.150161,4.097778
11.508165,3.3062782,3.691791
-1.855649,10.495559,11.7249565
-2.5055983,9.440947,7.4341893
10.246679,1.0711462,11.092551
6.4145827,14.463724,13.233792
2.9914424,15.125046,3.7823908
3.05381,15.449187,4.4904714
-4.1507215,-5.4602313,0.5609592
4.6200514,18.863914,4.84698
6.7018695,14.901699,14.331907
-3.9052744,8.419762,5.975732
6.272721,15.248955,13.493695
2.7665217,14.223351,0.6107514
13.181531,9.15217,-2.030817
3.403858,14.770293,-2.1732514
3.62691,17.053183,5.4388905
6.000846,15.42862,13.077172
9.711001,3.0759566,-7.6286216
-6.148048,3.4272459,0.1842038
-0.39032415,10.761149,9.107279
0.096920304,11.700647,12.190274
-2.6804094,-6.3726716,-0.37475497
-4.1424046,-5.4715295,0.55804825
10.589559,1.2896404,10.012475
12.016092,9.988968,-1.7776341
0.822307,-6.5598254,-1.781917
-5.5848713,5.4513726,0.7044664
-5.267364,7.868433,8.162422
0.8295393,-8.102203,-0.962907
-3.936952,12.874745,8.677819
-6.776991,3.4647937,0.04196029
2.9271731,12.877186,-0.4273798
-3.7740264,8.55469,7.448685
13.771592,6.4418225,0.99746245
-3.865943,8.373003,6.0611954
3.1057775,14.623391,2.7618566
0.80168194,-1.9690496,6.5621424
1.2245415,12.312511,9.868516
-2.9474156,7.695101,8.099763
0.47206628,11.52633,11.261573
7.1113567,19.743086,-3.1277642
6.989196,19.707647,-2.9719496
4.59769,18.885168,4.8846707
13.367648,9.246954,-1.5776951
-0.060071968,-5.119611,-5.2423677
-0.7232268,-4.5379024,3.956927
3.1265154,14.195882,-2.212361
-0.7384313,-4.5432286,4.0185256
3.0263667,13.089669,-0.043330252
-0.30741155,-3.9877405,4.263539
-5.821795,7.3472247,6.7127385
-3.526934,-5.3249803,-0.0502519
8.541862,0.42618218,-5.4100103
3.2958446,14.947643,4.250024
13.782712,6.411935,1.023049
-5.841786,4.9214144,-0.35188523
-0.7719386,-6.7075305,-0.8572173
-5.8074265,4.9492326,-0.41037092
2.9663463,14.805159,2.9521415
0.5487544,-1.3038269,6.5673647
9.984242,3.8125699,-8.079584
2.0132992,-3.8777158,4.1506596
12.161879,11.040154,-2.5147576
9.183288,2.473396,-7.3388934
1.0087969,12.568286,10.708122
11.168565,8.692045,-0.3907465
0.989034,-2.1026344,6.8451357
0.20255707,11.639771,12.33378
-4.6118135,-5.2659006,0.7770892
-6.7910557,3.606498,-0.08884146
3.5015712,14.543057,3.3972342
2.3127315,12.630325,-2.3763492
11.42676,3.2560165,3.5922332
4.575946,18.818888,4.7592716
0.4751182,-0.0018297277,7.7070484
10.707557,1.3694619,8.851062
1.2247231,12.320009,9.897803
2.8657155,13.162023,-1.5762341
9.962888,3.1847343,-7.368807
0.88666546,9.0605545,10.157595
8.532274,0.49447328,-5.484704
-5.7271733,5.1530023,0.4745695
13.822595,6.4313054,0.9910317
9.462172,2.8972535,-7.9824405
2.7860312,14.250531,0.4450213
2.8153105,13.455995,-2.0758338
3.3595233,13.329048,0.9984671
2.4632049,13.896305,0.72055286
-6.157898,3.4464996,0.16867633
10.585689,1.2754686,10.050463
-5.7522535,7.4276075,6.7366667
-3.9447274,8.627106,7.381576
3.304277,13.632967,1.3078259
-5.683437,5.0115633,-0.6057287
12.587588,-2.1615634,7.278141
0.97102726,-2.1011083,6.812891
-0.403901,10.727883,9.139287
11.190922,8.67512,-0.38794997
-6.039252,4.7655363,0.9651178
-6.1595683,3.4437914,0.16854528
7.135997,19.86454,-1.6838775
6.442842,19.586472,-3.4153183
7.249098,19.820402,-3.1176186
7.1335907,19.873053,-1.684142
-3.5358677,-5.296192,-0.07209241
-4.695589,-5.2143936,0.79896903
-4.0179152,-4.6868386,-0.12193277
13.247271,9.1367035,-1.9790665
-0.59497267,-6.6637173,-0.9639221
0.20697984,12.518355,10.691088
-5.638792,7.5016484,6.845185
1.1110595,-3.951678,4.339174
13.943362,8.034561,-0.0011005066
1.253492,12.457351,10.055558
13.969982,8.959486,-2.698985
3.3435032,14.700891,3.5212743
11.652256,2.3486087,5.066089
7.704534,-0.05609427,-5.3600216
-3.5735524,8.741271,6.8681507
8.422264,0.5556069,-5.5932035
-3.2258866,8.99727,7.834641
-6.95254,3.5693936,-0.19742069
6.0678434,15.503665,13.289098
9.618068,3.1038544,-7.9704695
11.502279,3.1853554,3.819898
-5.9049206,7.7920866,9.74084
-4.884439,6.6278777,1.2962579
-5.5671844,5.4079137,-1.5071857
-7.4456763,3.273251,-0.42600256
-5.598249,5.4479375,-1.5115703
-5.553068,5.410989,-1.5476848
-4.86891,6.647679,1.3218313
-5.8794575,7.767145,9.725678
-4.9391627,6.620406,0.9099303
-5.4814253,5.349196,-1.6208745
0.41558585,0.4396132,7.617978
-4.9019423,6.676214,0.9427845
-5.8263226,7.6928496,9.726575
-0.78400123,12.892636,11.918348
-5.96916,7.7983446,9.830061
-5.822839,7.7995634,9.628437
-0.9055762,11.965533,11.779791
-4.9175916,6.657612,0.92483944
-4.8639235,6.658381,1.3154217
-0.14030461,13.268519,11.312865
-2.716654,9.493694,8.002368
8.654336,2.0763855,-7.6856937
6.3421707,19.53798,-3.485955
-2.093814,-6.315283,-0.31914753
13.730754,9.269824,-2.4145164
3.8136802,17.377426,5.0430865
3.260096,13.305083,0.6712119
2.9851599,15.175733,4.9110074
-4.4967318,8.416289,5.769629
1.9559695,-3.840435,4.1180935
11.656697,9.696482,-1.4268152
1.1355816,12.214162,9.833155
7.687651,0.3219139,-5.7717557
7.6969895,-0.065711774,-5.3536057
-2.310242,9.630914,7.6379943
-3.4995525,-5.3381476,-0.06371773
11.563699,2.0674105,6.7808657
-3.4898796,-5.3686705,-0.036379028
2.906936,12.936071,-0.3274292
13.32087,7.8267713,0.44056883
6.777719,19.9382,-2.4006069
-0.6044101,-6.7048793,-0.9515889
6.3534503,19.435312,-2.606862
0.46596003,-0.3272684,7.2685876
0.40406227,-0.55795115,6.8944325
10.608227,9.803325,-1.0767521
3.076944,13.135148,-0.3611955
-5.4307737,5.713617,0.72841597
-1.1254107,-6.682769,-0.26237378
4.0930686,14.358661,3.8957834
1.2367982,12.428152,10.003472
-0.93574655,11.373774,11.6945
3.076791,13.106385,-0.041187417
8.464158,0.3951072,-5.414118
-6.019821,4.804898,0.94109875
3.108031,13.141571,-0.3191606
11.820709,7.883996,0.31535405
11.842574,9.695747,-1.4553334
10.010665,1.1806194,11.52967
-5.6673183,5.343895,0.7267686
2.4374073,13.884449,0.72702837
5.366306,19.182678,-2.6227338
4.184273,17.969542,4.867497
11.144965,8.653152,-0.32808465
3.3416245,14.689514,-2.1425157
13.516133,10.153034,-2.5979795
10.695477,0.61966854,9.006704
2.6591008,14.135366,0.9134299
11.381871,2.7137134,3.2531588
13.301543,9.528389,-1.4934108
-1.5023117,-6.6388335,-0.7570027
3.417735,14.790018,-2.1687489
1.0111006,12.528763,10.698021
3.81977,17.316801,5.7449694
-0.6913111,11.818326,11.688439
11.600693,2.106214,6.715864
-4.7531247,-5.1670814,0.76410365
6.6710677,14.931011,14.215527
6.5370965,19.554214,-2.5848675
-0.9405272,-4.7321105,4.1603556
-2.0523489,10.263256,11.823304
-5.811023,4.9980636,0.38270465
-0.43075955,10.01999,9.4524975
9.42103,2.8812048,-8.037775
4.107453,17.817339,4.8645067
